*ref00000 09:58:09.32 +02:06:13.9
@ob00578 09:58:27.6814 +02:21:38.760 -2.0
@ob03351 09:58:27.8149 +02:21:42.760 -2.0
@ob00579 09:58:44.9253 +02:03:56.113 -2.0
@ob03352 09:58:45.0587 +02:04:00.113 -2.0
@ob00580 09:58:42.9556 +02:20:50.767 -2.0
@ob03353 09:58:43.0891 +02:20:54.767 -2.0
@ob00581 09:58:17.2488 +02:02:50.684 -2.0
@ob03354 09:58:17.3822 +02:02:54.684 -2.0
@ob00582 09:58:33.5116 +02:23:40.733 -2.0
@ob03355 09:58:33.6451 +02:23:44.733 -2.0
@ob00583 09:57:51.6542 +02:12:04.730 -2.0
@ob03356 09:57:51.7876 +02:12:08.730 -2.0
@ob00584 09:58:38.1568 +02:17:03.414 -2.0
@ob03357 09:58:38.2903 +02:17:07.414 -2.0
@ob00585 09:58:26.2208 +02:03:14.611 -2.0
@ob03358 09:58:26.3542 +02:03:18.611 -2.0
@ob00586 09:58:35.1015 +02:14:34.323 -2.0
@ob03359 09:58:35.2349 +02:14:38.323 -2.0
@ob00587 09:58:16.8937 +02:15:07.567 -2.0
@ob03360 09:58:17.0271 +02:15:11.567 -2.0
@ob00588 09:58:04.5105 +02:05:39.446 -2.0
@ob03361 09:58:04.6440 +02:05:43.446 -2.0
@ob00589 09:58:05.4935 +02:06:40.609 -2.0
@ob03362 09:58:05.6270 +02:06:44.609 -2.0
@ob00590 09:59:29.8905 +02:19:57.783 -2.0
@ob03363 09:59:30.0239 +02:20:01.783 -2.0
@ob00591 09:58:29.8888 +02:12:28.030 -2.0
@ob03364 09:58:30.0222 +02:12:32.030 -2.0
@ob00592 09:58:36.7423 +02:02:07.730 -2.0
@ob03365 09:58:36.8757 +02:02:11.730 -2.0
@ob00593 09:58:29.4957 +02:14:30.287 -2.0
@ob03366 09:58:29.6291 +02:14:34.287 -2.0
@ob00594 09:59:10.5905 +02:10:30.601 -2.0
@ob03367 09:59:10.7239 +02:10:34.601 -2.0
@ob00595 09:58:39.5892 +02:23:02.732 -2.0
@ob03368 09:58:39.7226 +02:23:06.732 -2.0
@ob00596 09:58:14.1734 +02:07:09.109 -2.0
@ob03369 09:58:14.3068 +02:07:13.109 -2.0
@ob00597 09:58:51.6005 +02:09:10.197 -2.0
@ob03370 09:58:51.7340 +02:09:14.197 -2.0
@ob00598 09:58:15.9082 +02:21:42.735 -2.0
@ob03371 09:58:16.0416 +02:21:46.735 -2.0
@ob00599 09:58:08.0266 +02:21:59.990 -2.0
@ob03372 09:58:08.1600 +02:22:03.990 -2.0
@ob00600 09:58:49.1956 +02:00:16.688 -2.0
@ob03373 09:58:49.3290 +02:00:20.688 -2.0
@ob00601 09:58:18.0653 +02:18:40.041 -2.0
@ob03374 09:58:18.1988 +02:18:44.041 -2.0
@ob00602 09:58:44.7344 +02:08:01.604 -2.0
@ob03375 09:58:44.8679 +02:08:05.604 -2.0
@ob00603 09:58:44.6175 +02:09:31.990 -2.0
@ob03376 09:58:44.7510 +02:09:35.990 -2.0
@ob00604 09:58:40.2172 +02:19:34.355 -2.0
@ob03377 09:58:40.3507 +02:19:38.355 -2.0
@ob00605 09:58:48.1733 +02:09:36.867 -2.0
@ob03378 09:58:48.3068 +02:09:40.867 -2.0
@ob00606 09:58:20.6600 +02:00:04.073 -2.0
@ob03379 09:58:20.7934 +02:00:08.073 -2.0
@ob00607 09:58:58.1315 +02:16:53.479 -2.0
@ob03380 09:58:58.2650 +02:16:57.479 -2.0
@ob00608 09:58:19.3480 +02:17:14.782 -2.0
@ob03381 09:58:19.4815 +02:17:18.782 -2.0
@ob00609 09:58:09.7358 +02:17:57.306 -2.0
@ob03382 09:58:09.8693 +02:18:01.306 -2.0
@ob00610 09:58:04.5128 +02:21:57.331 -2.0
@ob03383 09:58:04.6463 +02:22:01.331 -2.0
@ob00611 09:58:40.2384 +02:24:49.937 -2.0
@ob03384 09:58:40.3718 +02:24:53.937 -2.0
@ob00612 09:58:32.0670 +02:14:10.597 -2.0
@ob03385 09:58:32.2004 +02:14:14.597 -2.0
@ob00613 09:58:36.5633 +02:17:20.389 -2.0
@ob03386 09:58:36.6968 +02:17:24.389 -2.0
@ob00614 09:59:17.5114 +02:09:37.057 -2.0
@ob03387 09:59:17.6448 +02:09:41.057 -2.0
@ob00615 09:59:19.3089 +02:21:29.618 -2.0
@ob03388 09:59:19.4424 +02:21:33.618 -2.0
@ob00616 09:58:16.4955 +02:22:51.640 -2.0
@ob03389 09:58:16.6289 +02:22:55.640 -2.0
@ob00617 09:58:28.2783 +02:25:04.315 -2.0
@ob03390 09:58:28.4118 +02:25:08.315 -2.0
@ob00618 09:58:31.7469 +02:24:59.528 -2.0
@ob03391 09:58:31.8803 +02:25:03.528 -2.0
@ob00619 09:58:11.0083 +02:12:48.854 -2.0
@ob03392 09:58:11.1418 +02:12:52.854 -2.0
@ob00620 09:58:27.8481 +02:18:32.650 -2.0
@ob03393 09:58:27.9816 +02:18:36.650 -2.0
@ob00621 09:58:38.3126 +02:00:41.529 -2.0
@ob03394 09:58:38.4460 +02:00:45.529 -2.0
@ob00622 09:58:17.4466 +02:13:24.033 -2.0
@ob03395 09:58:17.5800 +02:13:28.033 -2.0
@ob00623 09:59:28.1158 +02:19:15.273 -2.0
@ob03396 09:59:28.2493 +02:19:19.273 -2.0
@ob00624 09:58:49.2740 +02:16:16.372 -2.0
@ob03397 09:58:49.4075 +02:16:20.372 -2.0
@ob00625 09:59:13.0889 +02:21:44.315 -2.0
@ob03398 09:59:13.2223 +02:21:48.315 -2.0
@ob00626 09:58:43.4229 +02:04:53.188 -2.0
@ob03399 09:58:43.5563 +02:04:57.188 -2.0
@ob00627 09:58:21.6996 +02:15:32.057 -2.0
@ob03400 09:58:21.8330 +02:15:36.057 -2.0
@ob00628 09:58:16.1555 +02:15:35.464 -2.0
@ob03401 09:58:16.2889 +02:15:39.464 -2.0
@ob00629 09:58:09.7093 +02:24:26.692 -2.0
@ob03402 09:58:09.8428 +02:24:30.692 -2.0
@ob00630 09:58:16.1273 +02:05:18.788 -2.0
@ob03403 09:58:16.2607 +02:05:22.788 -2.0
@ob00631 09:58:57.3469 +02:13:14.484 -2.0
@ob03404 09:58:57.4803 +02:13:18.484 -2.0
@ob00632 09:58:49.4240 +02:11:36.626 -2.0
@ob03405 09:58:49.5574 +02:11:40.626 -2.0
@ob00633 09:58:54.2280 +02:06:08.154 -2.0
@ob03406 09:58:54.3615 +02:06:12.154 -2.0
@ob00634 09:59:24.4965 +02:10:54.375 -2.0
@ob03407 09:59:24.6300 +02:10:58.375 -2.0
@ob00635 09:58:12.3925 +02:17:56.700 -2.0
@ob03408 09:58:12.5260 +02:18:00.700 -2.0
@ob00636 09:58:18.7282 +02:01:08.378 -2.0
@ob03409 09:58:18.8616 +02:01:12.378 -2.0
@ob00637 09:58:44.4062 +02:13:12.562 -2.0
@ob03410 09:58:44.5396 +02:13:16.562 -2.0
@ob00638 09:58:26.0318 +02:09:27.617 -2.0
@ob03411 09:58:26.1653 +02:09:31.617 -2.0
@ob00639 09:58:38.4957 +02:20:47.644 -2.0
@ob03412 09:58:38.6292 +02:20:51.644 -2.0
@ob00640 09:58:06.2898 +02:19:40.961 -2.0
@ob03413 09:58:06.4233 +02:19:44.961 -2.0
@ob00641 09:58:07.6047 +02:02:46.294 -2.0
@ob03414 09:58:07.7381 +02:02:50.294 -2.0
@ob00642 09:58:17.3393 +02:10:53.484 -2.0
@ob03415 09:58:17.4727 +02:10:57.484 -2.0
@ob00643 09:58:17.1029 +02:23:51.033 -2.0
@ob03416 09:58:17.2364 +02:23:55.033 -2.0
@ob00644 09:58:13.7184 +02:13:36.871 -2.0
@ob03417 09:58:13.8518 +02:13:40.871 -2.0
@ob00645 09:58:48.6150 +02:06:58.928 -2.0
@ob03418 09:58:48.7485 +02:07:02.928 -2.0
@ob00646 09:58:12.2557 +02:19:00.998 -2.0
@ob03419 09:58:12.3891 +02:19:04.998 -2.0
@ob00647 09:58:14.3894 +02:00:38.550 -2.0
@ob03420 09:58:14.5228 +02:00:42.550 -2.0
@ob00648 09:58:38.4352 +02:23:58.648 -2.0
@ob03421 09:58:38.5686 +02:24:02.648 -2.0
@ob00649 09:58:21.7129 +02:24:50.308 -2.0
@ob03422 09:58:21.8463 +02:24:54.308 -2.0
@ob00650 09:58:55.6107 +02:09:50.772 -2.0
@ob03423 09:58:55.7441 +02:09:54.772 -2.0
@ob00651 09:58:28.3783 +02:23:29.712 -2.0
@ob03424 09:58:28.5118 +02:23:33.712 -2.0
@ob00652 09:58:43.9246 +02:03:13.358 -2.0
@ob03425 09:58:44.0580 +02:03:17.358 -2.0
@ob00653 09:57:59.6205 +02:15:46.248 -2.0
@ob03426 09:57:59.7539 +02:15:50.248 -2.0
@ob00654 09:58:56.5823 +02:11:06.340 -2.0
@ob03427 09:58:56.7157 +02:11:10.340 -2.0
@ob00655 09:58:00.4471 +02:07:01.389 -2.0
@ob03428 09:58:00.5805 +02:07:05.389 -2.0
@ob00656 09:57:55.4190 +02:18:10.895 -2.0
@ob03429 09:57:55.5525 +02:18:14.895 -2.0
@ob00657 09:58:37.2918 +02:00:01.230 -2.0
@ob03430 09:58:37.4253 +02:00:05.230 -2.0
@ob00658 09:58:55.8915 +02:04:11.694 -2.0
@ob03431 09:58:56.0249 +02:04:15.694 -2.0
@ob00659 09:58:55.3480 +02:08:39.960 -2.0
@ob03432 09:58:55.4814 +02:08:43.960 -2.0
@ob00660 09:58:18.4461 +02:19:47.753 -2.0
@ob03433 09:58:18.5795 +02:19:51.753 -2.0
@ob00661 09:58:43.2478 +02:01:28.150 -2.0
@ob03434 09:58:43.3812 +02:01:32.150 -2.0
@ob00662 09:58:25.7251 +02:18:16.258 -2.0
@ob03435 09:58:25.8585 +02:18:20.258 -2.0
@ob00663 09:58:30.7166 +02:00:18.726 -2.0
@ob03436 09:58:30.8500 +02:00:22.726 -2.0
@ob00664 09:58:23.7991 +02:03:58.191 -2.0
@ob03437 09:58:23.9325 +02:04:02.191 -2.0
@ob00665 09:58:36.1129 +02:03:20.809 -2.0
@ob03438 09:58:36.2463 +02:03:24.809 -2.0
@ob00666 09:57:59.3696 +02:18:56.776 -2.0
@ob03439 09:57:59.5031 +02:19:00.776 -2.0
@ob00667 09:58:28.1458 +02:02:17.140 -2.0
@ob03440 09:58:28.2792 +02:02:21.140 -2.0
@ob00668 09:58:46.6591 +01:59:40.775 -2.0
@ob03441 09:58:46.7925 +01:59:44.775 -2.0
@ob00669 09:58:29.2567 +02:05:35.361 -2.0
@ob03442 09:58:29.3902 +02:05:39.361 -2.0
@ob00670 09:58:42.0443 +02:25:25.931 -2.0
@ob03443 09:58:42.1778 +02:25:29.931 -2.0
@ob00671 09:58:40.3791 +02:14:34.940 -2.0
@ob03444 09:58:40.5125 +02:14:38.940 -2.0
@ob00672 09:58:41.6321 +02:20:28.912 -2.0
@ob03445 09:58:41.7655 +02:20:32.912 -2.0
@ob00673 09:58:46.4584 +02:09:09.547 -2.0
@ob03446 09:58:46.5918 +02:09:13.547 -2.0
@ob00674 09:58:01.8922 +02:04:36.792 -2.0
@ob03447 09:58:02.0256 +02:04:40.792 -2.0
@ob00675 09:58:41.6874 +02:05:49.182 -2.0
@ob03448 09:58:41.8209 +02:05:53.182 -2.0
@ob00676 09:58:52.8383 +02:10:51.853 -2.0
@ob03449 09:58:52.9717 +02:10:55.853 -2.0
@ob00677 09:58:17.3151 +02:02:23.142 -2.0
@ob03450 09:58:17.4485 +02:02:27.142 -2.0
@ob00678 09:58:50.5558 +02:05:48.388 -2.0
@ob03451 09:58:50.6892 +02:05:52.388 -2.0
@ob00679 09:58:49.6471 +02:02:11.270 -2.0
@ob03452 09:58:49.7805 +02:02:15.270 -2.0
@ob00680 09:58:43.8742 +02:00:30.865 -2.0
@ob03453 09:58:44.0076 +02:00:34.865 -2.0
@ob00681 09:58:31.9707 +02:23:30.968 -2.0
@ob03454 09:58:32.1041 +02:23:34.968 -2.0
@ob00682 09:58:41.6434 +02:03:17.224 -2.0
@ob03455 09:58:41.7769 +02:03:21.224 -2.0
@ob00683 09:58:15.6560 +02:25:02.996 -2.0
@ob03456 09:58:15.7895 +02:25:06.996 -2.0
@ob00684 09:58:51.6853 +02:13:41.421 -2.0
@ob03457 09:58:51.8188 +02:13:45.421 -2.0
@ob00685 09:58:07.2517 +02:02:32.842 -2.0
@ob03458 09:58:07.3852 +02:02:36.842 -2.0
@ob00686 09:58:10.8414 +02:02:22.292 -2.0
@ob03459 09:58:10.9748 +02:02:26.292 -2.0
@ob00687 09:58:39.1876 +02:11:50.661 -2.0
@ob03460 09:58:39.3211 +02:11:54.661 -2.0
@ob00688 09:58:57.3975 +02:10:10.822 -2.0
@ob03461 09:58:57.5309 +02:10:14.822 -2.0
@ob00689 09:58:12.5113 +02:09:00.567 -2.0
@ob03462 09:58:12.6447 +02:09:04.567 -2.0
@ob00690 09:58:15.6009 +02:01:57.071 -2.0
@ob03463 09:58:15.7343 +02:02:01.071 -2.0
@ob00691 09:58:30.9827 +02:00:57.201 -2.0
@ob03464 09:58:31.1161 +02:01:01.201 -2.0
@ob00692 09:58:28.4880 +02:10:10.012 -2.0
@ob03465 09:58:28.6214 +02:10:14.012 -2.0
@ob00693 09:58:26.4595 +02:09:38.233 -2.0
@ob03466 09:58:26.5930 +02:09:42.233 -2.0
@ob00694 09:58:43.8151 +02:12:03.307 -2.0
@ob03467 09:58:43.9485 +02:12:07.307 -2.0
@ob00695 09:58:18.8998 +02:03:12.029 -2.0
@ob03468 09:58:19.0332 +02:03:16.029 -2.0
@ob00696 09:58:48.9631 +02:14:45.305 -2.0
@ob03469 09:58:49.0965 +02:14:49.305 -2.0
@ob00697 09:59:34.0803 +02:11:33.769 -2.0
@ob03470 09:59:34.2137 +02:11:37.769 -2.0
@ob00698 09:58:20.3025 +02:20:08.114 -2.0
@ob03471 09:58:20.4359 +02:20:12.114 -2.0
@ob00699 09:59:08.0437 +02:17:03.426 -2.0
@ob03472 09:59:08.1772 +02:17:07.426 -2.0
@ob00700 09:58:10.3206 +02:05:59.957 -2.0
@ob03473 09:58:10.4540 +02:06:03.957 -2.0
@ob00701 09:58:34.3918 +02:20:54.911 -2.0
@ob03474 09:58:34.5252 +02:20:58.911 -2.0
@ob00702 09:58:30.8994 +02:08:32.897 -2.0
@ob03475 09:58:31.0328 +02:08:36.897 -2.0
@ob00703 09:58:49.7307 +02:06:20.077 -2.0
@ob03476 09:58:49.8641 +02:06:24.077 -2.0
@ob00704 09:58:49.5748 +02:09:58.811 -2.0
@ob03477 09:58:49.7083 +02:10:02.811 -2.0
@ob00705 09:58:50.2326 +02:01:32.247 -2.0
@ob03478 09:58:50.3660 +02:01:36.247 -2.0
@ob00706 09:57:56.8180 +02:20:18.649 -2.0
@ob03479 09:57:56.9514 +02:20:22.649 -2.0
@ob00707 09:57:57.6703 +02:20:38.020 -2.0
@ob03480 09:57:57.8037 +02:20:42.020 -2.0
@ob00708 09:58:50.7043 +02:08:42.660 -2.0
@ob03481 09:58:50.8378 +02:08:46.660 -2.0
@ob00709 09:58:40.4463 +02:11:15.253 -2.0
@ob03482 09:58:40.5797 +02:11:19.253 -2.0
@ob00710 09:58:02.8793 +02:21:04.866 -2.0
@ob03483 09:58:03.0128 +02:21:08.866 -2.0
@ob00711 09:58:05.8473 +02:04:50.389 -2.0
@ob03484 09:58:05.9807 +02:04:54.389 -2.0
@ob00712 09:58:28.3365 +02:22:23.773 -2.0
@ob03485 09:58:28.4699 +02:22:27.773 -2.0
@ob00713 09:59:03.8346 +02:17:03.953 -2.0
@ob03486 09:59:03.9681 +02:17:07.953 -2.0
@ob00714 09:58:58.1286 +02:12:49.966 -2.0
@ob03487 09:58:58.2621 +02:12:53.966 -2.0
@ob00715 09:58:17.0850 +02:05:27.906 -2.0
@ob03488 09:58:17.2184 +02:05:31.906 -2.0
@ob00716 09:58:38.6252 +02:15:56.777 -2.0
@ob03489 09:58:38.7586 +02:16:00.777 -2.0
@ob00717 09:58:46.4152 +02:11:49.915 -2.0
@ob03490 09:58:46.5486 +02:11:53.915 -2.0
@ob00718 09:58:27.0386 +02:17:56.427 -2.0
@ob03491 09:58:27.1720 +02:18:00.427 -2.0
@ob00719 09:58:00.3642 +02:05:51.304 -2.0
@ob03492 09:58:00.4977 +02:05:55.304 -2.0
@ob00720 09:58:36.1051 +02:20:44.161 -2.0
@ob03493 09:58:36.2386 +02:20:48.161 -2.0
@ob00721 09:58:30.2673 +02:11:13.276 -2.0
@ob03494 09:58:30.4007 +02:11:17.276 -2.0
@ob00722 09:58:35.5781 +02:16:04.251 -2.0
@ob03495 09:58:35.7116 +02:16:08.251 -2.0
@ob00723 09:58:34.3276 +02:17:32.756 -2.0
@ob03496 09:58:34.4610 +02:17:36.756 -2.0
@ob00724 09:58:29.1592 +02:21:23.647 -2.0
@ob03497 09:58:29.2927 +02:21:27.647 -2.0
@ob00725 09:58:16.6194 +02:17:03.007 -2.0
@ob03498 09:58:16.7528 +02:17:07.007 -2.0
@ob00726 09:58:41.9345 +02:23:09.481 -2.0
@ob03499 09:58:42.0679 +02:23:13.481 -2.0
@ob00727 09:58:38.8540 +02:04:13.302 -2.0
@ob03500 09:58:38.9875 +02:04:17.302 -2.0
@ob00728 09:58:00.7551 +02:19:50.429 -2.0
@ob03501 09:58:00.8885 +02:19:54.429 -2.0
@ob00729 09:59:15.3894 +02:07:54.979 -2.0
@ob03502 09:59:15.5228 +02:07:58.979 -2.0
@ob00730 09:58:47.3813 +02:21:37.987 -2.0
@ob03503 09:58:47.5147 +02:21:41.987 -2.0
@ob00731 09:58:03.4031 +02:16:05.950 -2.0
@ob03504 09:58:03.5365 +02:16:09.950 -2.0
@ob00732 09:58:46.1748 +02:13:32.147 -2.0
@ob03505 09:58:46.3083 +02:13:36.147 -2.0
@ob00733 09:58:53.7038 +02:25:11.209 -2.0
@ob03506 09:58:53.8372 +02:25:15.209 -2.0
@ob00734 09:58:38.8540 +02:06:21.768 -2.0
@ob03507 09:58:38.9874 +02:06:25.768 -2.0
@ob00735 09:58:23.4501 +02:11:41.119 -2.0
@ob03508 09:58:23.5835 +02:11:45.119 -2.0
@ob00736 09:58:35.7070 +02:17:57.779 -2.0
@ob03509 09:58:35.8405 +02:18:01.779 -2.0
@ob00737 09:59:01.8763 +02:26:08.018 -2.0
@ob03510 09:59:02.0098 +02:26:12.018 -2.0
@ob00738 09:58:29.2139 +02:07:21.807 -2.0
@ob03511 09:58:29.3473 +02:07:25.807 -2.0
@ob00739 09:58:10.5318 +02:22:56.923 -2.0
@ob03512 09:58:10.6652 +02:23:00.923 -2.0
@ob00740 09:59:00.8431 +02:16:06.666 -2.0
@ob03513 09:59:00.9765 +02:16:10.666 -2.0
@ob00741 09:58:48.2606 +02:20:31.895 -2.0
@ob03514 09:58:48.3940 +02:20:35.895 -2.0
@ob00742 09:58:38.9142 +02:06:45.001 -2.0
@ob03515 09:58:39.0476 +02:06:49.001 -2.0
@ob00743 09:58:38.7130 +02:02:22.608 -2.0
@ob03516 09:58:38.8465 +02:02:26.608 -2.0
@ob00744 09:58:33.1212 +02:23:12.908 -2.0
@ob03517 09:58:33.2547 +02:23:16.908 -2.0
@ob00745 09:58:30.7370 +02:03:33.612 -2.0
@ob03518 09:58:30.8704 +02:03:37.612 -2.0
@ob00746 09:58:21.2397 +02:23:08.535 -2.0
@ob03519 09:58:21.3732 +02:23:12.535 -2.0
@ob00747 09:58:37.7293 +02:02:36.423 -2.0
@ob03520 09:58:37.8627 +02:02:40.423 -2.0
@ob00748 09:59:20.1123 +02:09:58.189 -2.0
@ob03521 09:59:20.2457 +02:10:02.189 -2.0
@ob00749 09:58:44.3490 +02:18:33.678 -2.0
@ob03522 09:58:44.4824 +02:18:37.678 -2.0
@ob00750 09:58:53.6270 +02:20:21.412 -2.0
@ob03523 09:58:53.7605 +02:20:25.412 -2.0
@ob00751 09:59:03.2773 +02:20:19.488 -2.0
@ob03524 09:59:03.4107 +02:20:23.488 -2.0
@ob00752 09:59:27.6394 +02:10:20.580 -2.0
@ob03525 09:59:27.7728 +02:10:24.580 -2.0
@ob00753 09:58:54.2524 +02:00:50.678 -2.0
@ob03526 09:58:54.3858 +02:00:54.678 -2.0
@ob00754 09:59:31.6292 +02:11:43.009 -2.0
@ob03527 09:59:31.7626 +02:11:47.009 -2.0
@ob00755 09:58:20.1724 +02:24:41.807 -2.0
@ob03528 09:58:20.3059 +02:24:45.807 -2.0
@ob00756 09:58:30.5960 +02:21:49.670 -2.0
@ob03529 09:58:30.7294 +02:21:53.670 -2.0
@ob00757 09:59:01.6379 +02:01:55.404 -2.0
@ob03530 09:59:01.7713 +02:01:59.404 -2.0
@ob00758 09:58:39.3288 +02:15:32.340 -2.0
@ob03531 09:58:39.4622 +02:15:36.340 -2.0
@ob00759 09:58:16.2110 +02:01:27.189 -2.0
@ob03532 09:58:16.3444 +02:01:31.189 -2.0
@ob00760 09:59:14.0709 +02:06:59.470 -2.0
@ob03533 09:59:14.2043 +02:07:03.470 -2.0
@ob00761 09:58:45.5829 +02:04:25.340 -2.0
@ob03534 09:58:45.7163 +02:04:29.340 -2.0
@ob00762 09:58:55.0000 +02:07:29.545 -2.0
@ob03535 09:58:55.1334 +02:07:33.545 -2.0
@ob00763 09:58:55.9780 +02:00:34.621 -2.0
@ob03536 09:58:56.1115 +02:00:38.621 -2.0
@ob00764 09:58:31.4940 +02:22:00.764 -2.0
@ob03537 09:58:31.6275 +02:22:04.764 -2.0
@ob00765 09:59:00.6917 +02:22:22.645 -2.0
@ob03538 09:59:00.8251 +02:22:26.645 -2.0
@ob00766 09:58:20.4875 +02:16:38.140 -2.0
@ob03539 09:58:20.6210 +02:16:42.140 -2.0
@ob00767 09:59:05.7034 +02:19:05.609 -2.0
@ob03540 09:59:05.8368 +02:19:09.609 -2.0
@ob00768 09:59:15.2112 +02:08:43.562 -2.0
@ob03541 09:59:15.3446 +02:08:47.562 -2.0
@ob00769 09:58:34.4694 +02:25:49.127 -2.0
@ob03542 09:58:34.6029 +02:25:53.127 -2.0
@ob00770 09:58:44.6168 +02:14:57.189 -2.0
@ob03543 09:58:44.7502 +02:15:01.189 -2.0
@ob00771 09:58:46.6407 +02:20:05.067 -2.0
@ob03544 09:58:46.7742 +02:20:09.067 -2.0
@ob00772 09:58:24.6976 +02:11:59.820 -2.0
@ob03545 09:58:24.8310 +02:12:03.820 -2.0
@ob00773 09:58:00.7027 +02:12:17.647 -2.0
@ob03546 09:58:00.8362 +02:12:21.647 -2.0
@ob00774 09:59:27.3265 +02:19:44.910 -2.0
@ob03547 09:59:27.4599 +02:19:48.910 -2.0
@ob00775 09:58:07.0033 +02:20:00.450 -2.0
@ob03548 09:58:07.1368 +02:20:04.450 -2.0
@ob00776 09:59:30.6355 +02:20:21.324 -2.0
@ob03549 09:59:30.7690 +02:20:25.324 -2.0
@ob00777 09:58:49.5898 +02:16:51.280 -2.0
@ob03550 09:58:49.7232 +02:16:55.280 -2.0
@ob00778 09:58:07.6003 +02:07:35.352 -2.0
@ob03551 09:58:07.7337 +02:07:39.352 -2.0
@ob00779 09:58:59.3768 +02:19:36.239 -2.0
@ob03552 09:58:59.5103 +02:19:40.239 -2.0
@ob00780 09:58:38.8187 +02:25:32.725 -2.0
@ob03553 09:58:38.9522 +02:25:36.725 -2.0
@ob00781 09:57:58.0254 +02:13:36.122 -2.0
@ob03554 09:57:58.1589 +02:13:40.122 -2.0
@ob00782 09:58:34.2204 +02:15:22.320 -2.0
@ob03555 09:58:34.3538 +02:15:26.320 -2.0
@ob00783 09:58:39.8208 +02:22:38.639 -2.0
@ob03556 09:58:39.9542 +02:22:42.639 -2.0
@ob00784 09:58:21.6316 +02:16:22.603 -2.0
@ob03557 09:58:21.7650 +02:16:26.603 -2.0
@ob00785 09:58:26.3771 +02:00:11.713 -2.0
@ob03558 09:58:26.5105 +02:00:15.713 -2.0
@ob00786 09:58:53.4497 +02:11:02.341 -2.0
@ob03559 09:58:53.5831 +02:11:06.341 -2.0
@ob00787 09:58:57.0917 +02:20:42.144 -2.0
@ob03560 09:58:57.2251 +02:20:46.144 -2.0
@ob00788 09:58:44.0121 +02:13:37.305 -2.0
@ob03561 09:58:44.1455 +02:13:41.305 -2.0
@ob00789 09:57:58.8428 +02:18:03.873 -2.0
@ob03562 09:57:58.9763 +02:18:07.873 -2.0
@ob00790 09:59:35.2059 +02:17:25.855 -2.0
@ob03563 09:59:35.3393 +02:17:29.855 -2.0
@ob00791 09:58:26.2730 +02:00:41.317 -2.0
@ob03564 09:58:26.4064 +02:00:45.317 -2.0
@ob00792 09:59:14.7599 +02:06:10.257 -2.0
@ob03565 09:59:14.8933 +02:06:14.257 -2.0
@ob00793 09:58:51.8939 +02:08:14.322 -2.0
@ob03566 09:58:52.0273 +02:08:18.322 -2.0
@ob00794 09:58:34.1866 +02:16:22.462 -2.0
@ob03567 09:58:34.3200 +02:16:26.462 -2.0
@ob00795 09:58:30.8135 +02:21:39.863 -2.0
@ob03568 09:58:30.9469 +02:21:43.863 -2.0
@ob00796 09:58:56.7853 +02:11:43.410 -2.0
@ob03569 09:58:56.9187 +02:11:47.410 -2.0
@ob00797 09:58:14.8669 +02:11:01.073 -2.0
@ob03570 09:58:15.0003 +02:11:05.073 -2.0
@ob00798 09:58:39.7889 +02:02:34.914 -2.0
@ob03571 09:58:39.9223 +02:02:38.914 -2.0
@ob00799 09:58:40.8514 +02:23:47.686 -2.0
@ob03572 09:58:40.9849 +02:23:51.686 -2.0
@ob00800 09:58:40.1905 +02:01:32.466 -2.0
@ob03573 09:58:40.3240 +02:01:36.466 -2.0
@ob00801 09:58:08.0423 +02:11:35.789 -2.0
@ob03574 09:58:08.1758 +02:11:39.789 -2.0
@ob00802 09:58:56.4587 +02:10:51.064 -2.0
@ob03575 09:58:56.5921 +02:10:55.064 -2.0
@ob00803 09:58:36.0255 +02:13:20.026 -2.0
@ob03576 09:58:36.1589 +02:13:24.026 -2.0
@ob00804 09:58:49.2470 +02:10:25.035 -2.0
@ob03577 09:58:49.3804 +02:10:29.035 -2.0
@ob00805 09:58:14.9907 +02:20:50.551 -2.0
@ob03578 09:58:15.1241 +02:20:54.551 -2.0
@ob00806 09:58:43.9025 +02:15:05.901 -2.0
@ob03579 09:58:44.0359 +02:15:09.901 -2.0
@ob00807 09:58:11.8394 +02:22:13.877 -2.0
@ob03580 09:58:11.9728 +02:22:17.877 -2.0
@ob00808 09:58:18.0468 +02:15:53.771 -2.0
@ob03581 09:58:18.1803 +02:15:57.771 -2.0
@ob00809 09:58:53.1800 +02:01:49.657 -2.0
@ob03582 09:58:53.3134 +02:01:53.657 -2.0
@ob00810 09:58:36.4085 +02:11:09.724 -2.0
@ob03583 09:58:36.5419 +02:11:13.724 -2.0
@ob00811 09:58:20.8751 +02:16:07.685 -2.0
@ob03584 09:58:21.0085 +02:16:11.685 -2.0
@ob00812 09:58:42.6169 +02:25:06.077 -2.0
@ob03585 09:58:42.7504 +02:25:10.077 -2.0
@ob00813 09:58:52.2754 +02:15:13.807 -2.0
@ob03586 09:58:52.4089 +02:15:17.807 -2.0
@ob00814 09:58:16.8048 +02:11:05.466 -2.0
@ob03587 09:58:16.9383 +02:11:09.466 -2.0
@ob00815 09:58:32.1521 +02:12:56.366 -2.0
@ob03588 09:58:32.2855 +02:13:00.366 -2.0
@ob00816 09:58:55.4806 +02:12:23.997 -2.0
@ob03589 09:58:55.6141 +02:12:27.997 -2.0
@ob00817 09:57:59.2665 +02:13:58.542 -2.0
@ob03590 09:57:59.3999 +02:14:02.542 -2.0
@ob00818 09:58:24.1649 +02:23:38.739 -2.0
